path_a,class_a,path_b,class_b,method,phash_distance,normalized_pixel_correlation,structural_similarity,label_conflict
data/Training/notumor/Tr-no_1128.jpg,notumor,data/Testing/notumor/Te-no_229.jpg,notumor,perceptual_phash_ncc,0,0.996381938457489,0.953311562538147,False
data/Training/notumor/Tr-no_113.jpg,notumor,data/Training/notumor/Tr-no_152.jpg,notumor,perceptual_phash_ncc,0,0.9995855093002319,0.9950941801071167,False
data/Training/notumor/Tr-no_113.jpg,notumor,data/Training/notumor/Tr-no_1163.jpg,notumor,perceptual_phash_ncc,4,0.9881582260131836,0.9134133458137512,False
data/Training/notumor/Tr-no_1130.jpg,notumor,data/Training/notumor/Tr-no_667.jpg,notumor,perceptual_phash_ncc,2,0.9925839900970459,0.8776697516441345,False
data/Training/notumor/Tr-no_1130.jpg,notumor,data/Testing/notumor/Te-no_96.jpg,notumor,perceptual_phash_ncc,2,0.9949145317077637,0.9103067517280579,False
data/Training/notumor/Tr-no_1130.jpg,notumor,data/Training/notumor/Tr-no_1310.jpg,notumor,perceptual_phash_ncc,4,0.9958587884902954,0.9232484102249146,False
data/Training/notumor/Tr-no_1132.jpg,notumor,data/Training/notumor/Tr-no_1214.jpg,notumor,perceptual_phash_ncc,2,0.9971857666969299,0.9586017727851868,False
data/Training/notumor/Tr-no_1132.jpg,notumor,data/Training/notumor/Tr-no_640.jpg,notumor,perceptual_phash_ncc,2,0.995976984500885,0.9461323022842407,False
data/Training/notumor/Tr-no_1133.jpg,notumor,data/Training/notumor/Tr-no_1272.jpg,notumor,perceptual_phash_ncc,0,0.9988735914230347,0.9773979187011719,False
data/Training/notumor/Tr-no_1133.jpg,notumor,data/Testing/notumor/Te-no_277.jpg,notumor,perceptual_phash_ncc,2,0.9990520477294922,0.9814398884773254,False
data/Training/notumor/Tr-no_1134.jpg,notumor,data/Training/notumor/Tr-no_855.jpg,notumor,perceptual_phash_ncc,0,0.9991645216941833,0.9855426549911499,False
data/Training/notumor/Tr-no_1134.jpg,notumor,data/Training/notumor/Tr-no_340.jpg,notumor,perceptual_phash_ncc,2,0.9992104768753052,0.9860067963600159,False
data/Training/notumor/Tr-no_1134.jpg,notumor,data/Testing/notumor/Te-no_324.jpg,notumor,perceptual_phash_ncc,4,0.9979484677314758,0.9643969535827637,False
data/Training/notumor/Tr-no_1135.jpg,notumor,data/Training/notumor/Tr-no_1255.jpg,notumor,perceptual_phash_ncc,4,0.9891008734703064,0.8848859667778015,False
data/Training/notumor/Tr-no_1136.jpg,notumor,data/Testing/notumor/Te-no_342.jpg,notumor,perceptual_phash_ncc,0,0.9996504783630371,0.9942502975463867,False
data/Training/notumor/Tr-no_1136.jpg,notumor,data/Training/notumor/Tr-no_480.jpg,notumor,perceptual_phash_ncc,2,0.9970946311950684,0.961797833442688,False
data/Training/notumor/Tr-no_1136.jpg,notumor,data/Testing/notumor/Te-no_110.jpg,notumor,perceptual_phash_ncc,4,0.9973410964012146,0.9653814435005188,False
data/Training/notumor/Tr-no_1137.jpg,notumor,data/Training/notumor/Tr-no_647.jpg,notumor,perceptual_phash_ncc,4,0.9946191906929016,0.9352942705154419,False
data/Training/notumor/Tr-no_1138.jpg,notumor,data/Testing/notumor/Te-no_334.jpg,notumor,perceptual_phash_ncc,4,0.9934914112091064,0.930560827255249,False
data/Training/notumor/Tr-no_1139.jpg,notumor,data/Training/notumor/Tr-no_800.jpg,notumor,perceptual_phash_ncc,0,0.9999558925628662,0.9994010925292969,False
data/Training/notumor/Tr-no_1139.jpg,notumor,data/Training/notumor/Tr-no_221.jpg,notumor,perceptual_phash_ncc,2,0.9980031251907349,0.9844673275947571,False
data/Training/notumor/Tr-no_114.jpg,notumor,data/Testing/notumor/Te-no_311.jpg,notumor,perceptual_phash_ncc,2,0.9950670599937439,0.9258629679679871,False
data/Training/notumor/Tr-no_1140.jpg,notumor,data/Training/notumor/Tr-no_14.jpg,notumor,perceptual_phash_ncc,0,0.9997931718826294,0.9342793822288513,False
data/Training/notumor/Tr-no_1140.jpg,notumor,data/Training/notumor/Tr-no_48.jpg,notumor,perceptual_phash_ncc,0,0.9997931718826294,0.9342793822288513,False
data/Training/notumor/Tr-no_1140.jpg,notumor,data/Training/notumor/Tr-no_749.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1140.jpg,notumor,data/Training/notumor/Tr-no_931.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1142.jpg,notumor,data/Training/notumor/Tr-no_1277.jpg,notumor,perceptual_phash_ncc,2,0.9976407885551453,0.9559545516967773,False
data/Training/notumor/Tr-no_1142.jpg,notumor,data/Training/notumor/Tr-no_194.jpg,notumor,perceptual_phash_ncc,2,0.9977708458900452,0.9566413760185242,False
data/Training/notumor/Tr-no_1142.jpg,notumor,data/Training/notumor/Tr-no_219.jpg,notumor,perceptual_phash_ncc,2,0.9977708458900452,0.9566413760185242,False
data/Training/notumor/Tr-no_1142.jpg,notumor,data/Training/notumor/Tr-no_385.jpg,notumor,perceptual_phash_ncc,2,0.9977966547012329,0.9580888152122498,False
data/Training/notumor/Tr-no_1142.jpg,notumor,data/Training/notumor/Tr-no_652.jpg,notumor,perceptual_phash_ncc,2,0.9992954730987549,0.9871419668197632,False
data/Training/notumor/Tr-no_1142.jpg,notumor,data/Training/notumor/Tr-no_904.jpg,notumor,perceptual_phash_ncc,2,0.9984453916549683,0.9722421765327454,False
data/Training/notumor/Tr-no_1142.jpg,notumor,data/Testing/notumor/Te-no_8.jpg,notumor,perceptual_phash_ncc,2,0.9976887106895447,0.9572502374649048,False
data/Training/notumor/Tr-no_1144.jpg,notumor,data/Testing/notumor/Te-no_223.jpg,notumor,perceptual_phash_ncc,0,0.9997717142105103,0.9928057789802551,False
data/Training/notumor/Tr-no_1144.jpg,notumor,data/Testing/notumor/Te-no_59.jpg,notumor,perceptual_phash_ncc,0,0.9998429417610168,0.9953764081001282,False
data/Training/notumor/Tr-no_1144.jpg,notumor,data/Training/notumor/Tr-no_287.jpg,notumor,perceptual_phash_ncc,4,0.9923343062400818,0.9084873199462891,False
data/Training/notumor/Tr-no_1145.jpg,notumor,data/Training/notumor/Tr-no_1234.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1145.jpg,notumor,data/Training/notumor/Tr-no_430.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1145.jpg,notumor,data/Training/notumor/Tr-no_1217.jpg,notumor,perceptual_phash_ncc,2,0.9979439973831177,0.9721705913543701,False
data/Training/notumor/Tr-no_1145.jpg,notumor,data/Training/notumor/Tr-no_375.jpg,notumor,perceptual_phash_ncc,2,0.999890148639679,0.9984583854675293,False
data/Training/notumor/Tr-no_1145.jpg,notumor,data/Training/notumor/Tr-no_1206.jpg,notumor,perceptual_phash_ncc,4,0.9953494071960449,0.9402655363082886,False
data/Training/notumor/Tr-no_1146.jpg,notumor,data/Testing/notumor/Te-no_371.jpg,notumor,perceptual_phash_ncc,2,0.9995089769363403,0.9772340059280396,False
data/Training/notumor/Tr-no_115.jpg,notumor,data/Training/notumor/Tr-no_1188.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1150.jpg,notumor,data/Training/notumor/Tr-no_751.jpg,notumor,perceptual_phash_ncc,0,0.9976568818092346,0.9715440273284912,False
data/Training/notumor/Tr-no_1150.jpg,notumor,data/Training/notumor/Tr-no_721.jpg,notumor,perceptual_phash_ncc,2,0.998972475528717,0.9863947629928589,False
data/Training/notumor/Tr-no_1150.jpg,notumor,data/Training/notumor/Tr-no_81.jpg,notumor,perceptual_phash_ncc,2,0.998972475528717,0.9863947629928589,False
data/Training/notumor/Tr-no_1150.jpg,notumor,data/Testing/notumor/Te-no_145.jpg,notumor,perceptual_phash_ncc,2,0.9979751706123352,0.9737786650657654,False
data/Training/notumor/Tr-no_1151.jpg,notumor,data/Training/notumor/Tr-no_270.jpg,notumor,perceptual_phash_ncc,4,0.9925912022590637,0.8917911052703857,False
data/Training/notumor/Tr-no_1151.jpg,notumor,data/Testing/notumor/Te-no_33.jpg,notumor,perceptual_phash_ncc,4,0.9949626922607422,0.9364226460456848,False
data/Training/notumor/Tr-no_1152.jpg,notumor,data/Training/notumor/Tr-no_856.jpg,notumor,perceptual_phash_ncc,2,0.9957712888717651,0.945862889289856,False
data/Training/notumor/Tr-no_1152.jpg,notumor,data/Training/notumor/Tr-no_917.jpg,notumor,perceptual_phash_ncc,2,0.9965139031410217,0.9567466974258423,False
data/Training/notumor/Tr-no_1154.jpg,notumor,data/Training/notumor/Tr-no_1235.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1154.jpg,notumor,data/Training/notumor/Tr-no_1360.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1154.jpg,notumor,data/Training/notumor/Tr-no_854.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1155.jpg,notumor,data/Training/notumor/Tr-no_1263.jpg,notumor,perceptual_phash_ncc,4,0.9928783178329468,0.9492322206497192,False
data/Training/notumor/Tr-no_1157.jpg,notumor,data/Training/notumor/Tr-no_631.jpg,notumor,perceptual_phash_ncc,0,0.9958021640777588,0.9532104134559631,False
data/Training/notumor/Tr-no_1157.jpg,notumor,data/Testing/notumor/Te-no_257.jpg,notumor,perceptual_phash_ncc,0,0.9950456619262695,0.9468985795974731,False
data/Training/notumor/Tr-no_1158.jpg,notumor,data/Training/notumor/Tr-no_330.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1158.jpg,notumor,data/Training/notumor/Tr-no_538.jpg,notumor,perceptual_phash_ncc,0,0.9998772144317627,0.9990241527557373,False
data/Training/notumor/Tr-no_1158.jpg,notumor,data/Training/notumor/Tr-no_199.jpg,notumor,perceptual_phash_ncc,4,0.9978743195533752,0.9829899072647095,False
data/Training/notumor/Tr-no_116.jpg,notumor,data/Training/notumor/Tr-no_121.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_116.jpg,notumor,data/Training/notumor/Tr-no_865.jpg,notumor,perceptual_phash_ncc,0,0.9973681569099426,0.9722006320953369,False
data/Training/notumor/Tr-no_1160.jpg,notumor,data/Training/notumor/Tr-no_327.jpg,notumor,perceptual_phash_ncc,0,0.9975282549858093,0.971605122089386,False
data/Training/notumor/Tr-no_1162.jpg,notumor,data/Training/notumor/Tr-no_43.jpg,notumor,perceptual_phash_ncc,2,0.9999056458473206,0.9987730383872986,False
data/Training/notumor/Tr-no_1162.jpg,notumor,data/Training/notumor/Tr-no_541.jpg,notumor,perceptual_phash_ncc,2,0.9955296516418457,0.9422737956047058,False
data/Training/notumor/Tr-no_1162.jpg,notumor,data/Training/notumor/Tr-no_575.jpg,notumor,perceptual_phash_ncc,2,0.9982518553733826,0.9767918586730957,False
data/Training/notumor/Tr-no_1162.jpg,notumor,data/Training/notumor/Tr-no_708.jpg,notumor,perceptual_phash_ncc,2,0.9981450438499451,0.9753243923187256,False
data/Training/notumor/Tr-no_1162.jpg,notumor,data/Training/notumor/Tr-no_963.jpg,notumor,perceptual_phash_ncc,2,0.9999056458473206,0.9987730383872986,False
data/Training/notumor/Tr-no_1163.jpg,notumor,data/Training/notumor/Tr-no_331.jpg,notumor,perceptual_phash_ncc,2,0.9979206919670105,0.9788206815719604,False
data/Training/notumor/Tr-no_1163.jpg,notumor,data/Testing/notumor/Te-no_62.jpg,notumor,perceptual_phash_ncc,2,0.9917723536491394,0.9296837449073792,False
data/Training/notumor/Tr-no_1163.jpg,notumor,data/Training/notumor/Tr-no_152.jpg,notumor,perceptual_phash_ncc,4,0.9884352684020996,0.9152652621269226,False
data/Training/notumor/Tr-no_1164.jpg,notumor,data/Training/notumor/Tr-no_1382.jpg,notumor,perceptual_phash_ncc,0,0.9982340335845947,0.9648669362068176,False
data/Training/notumor/Tr-no_1165.jpg,notumor,data/Training/notumor/Tr-no_910.jpg,notumor,perceptual_phash_ncc,0,0.9965442419052124,0.9724193811416626,False
data/Training/notumor/Tr-no_1165.jpg,notumor,data/Testing/notumor/Te-no_47.jpg,notumor,perceptual_phash_ncc,2,0.9968914985656738,0.9738146662712097,False
data/Training/notumor/Tr-no_1166.jpg,notumor,data/Training/notumor/Tr-no_966.jpg,notumor,perceptual_phash_ncc,2,0.9973032474517822,0.9653887152671814,False
data/Training/notumor/Tr-no_1166.jpg,notumor,data/Training/notumor/Tr-no_405.jpg,notumor,perceptual_phash_ncc,4,0.9972074031829834,0.9655609130859375,False
data/Training/notumor/Tr-no_1167.jpg,notumor,data/Testing/notumor/Te-no_142.jpg,notumor,perceptual_phash_ncc,2,0.999065101146698,0.9874446392059326,False
data/Training/notumor/Tr-no_1167.jpg,notumor,data/Testing/notumor/Te-no_173.jpg,notumor,perceptual_phash_ncc,2,0.9999600052833557,0.9978621602058411,False
data/Training/notumor/Tr-no_1168.jpg,notumor,data/Training/notumor/Tr-no_572.jpg,notumor,perceptual_phash_ncc,0,0.9991871118545532,0.975074052810669,False
data/Training/notumor/Tr-no_1168.jpg,notumor,data/Training/notumor/Tr-no_343.jpg,notumor,perceptual_phash_ncc,2,0.9992729425430298,0.9785207509994507,False
data/Training/notumor/Tr-no_1169.jpg,notumor,data/Training/notumor/Tr-no_1336.jpg,notumor,perceptual_phash_ncc,0,0.9978848099708557,0.963901937007904,False
data/Training/notumor/Tr-no_1169.jpg,notumor,data/Training/notumor/Tr-no_165.jpg,notumor,perceptual_phash_ncc,0,0.9978848099708557,0.963901937007904,False
data/Training/notumor/Tr-no_1169.jpg,notumor,data/Training/notumor/Tr-no_594.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_117.jpg,notumor,data/Testing/notumor/Te-no_228.jpg,notumor,perceptual_phash_ncc,0,0.9988990426063538,0.9676744937896729,False
data/Training/notumor/Tr-no_117.jpg,notumor,data/Training/notumor/Tr-no_687.jpg,notumor,perceptual_phash_ncc,2,0.9995190501213074,0.9868088364601135,False
data/Training/notumor/Tr-no_117.jpg,notumor,data/Training/notumor/Tr-no_929.jpg,notumor,perceptual_phash_ncc,2,0.9994972348213196,0.9864370226860046,False
data/Training/notumor/Tr-no_1170.jpg,notumor,data/Training/notumor/Tr-no_1244.jpg,notumor,perceptual_phash_ncc,0,0.9998400211334229,0.9985859394073486,False
data/Training/notumor/Tr-no_1170.jpg,notumor,data/Training/notumor/Tr-no_1392.jpg,notumor,perceptual_phash_ncc,0,0.9998400211334229,0.9985859394073486,False
data/Training/notumor/Tr-no_1170.jpg,notumor,data/Training/notumor/Tr-no_559.jpg,notumor,perceptual_phash_ncc,0,0.9930716156959534,0.9390982389450073,False
data/Training/notumor/Tr-no_1170.jpg,notumor,data/Training/notumor/Tr-no_620.jpg,notumor,perceptual_phash_ncc,0,0.991449773311615,0.925140917301178,False
data/Training/notumor/Tr-no_1170.jpg,notumor,data/Training/notumor/Tr-no_781.jpg,notumor,perceptual_phash_ncc,0,0.9998400211334229,0.9985859394073486,False
data/Training/notumor/Tr-no_1170.jpg,notumor,data/Training/notumor/Tr-no_955.jpg,notumor,perceptual_phash_ncc,0,0.9935480356216431,0.9437434077262878,False
data/Training/notumor/Tr-no_1170.jpg,notumor,data/Training/notumor/Tr-no_1220.jpg,notumor,perceptual_phash_ncc,2,0.9971861839294434,0.9740517735481262,False
data/Training/notumor/Tr-no_1170.jpg,notumor,data/Testing/notumor/Te-no_61.jpg,notumor,perceptual_phash_ncc,2,0.99306321144104,0.9408324956893921,False
data/Training/notumor/Tr-no_1170.jpg,notumor,data/Training/notumor/Tr-no_1304.jpg,notumor,perceptual_phash_ncc,4,0.9908354878425598,0.9373176097869873,False
data/Training/notumor/Tr-no_1170.jpg,notumor,data/Training/notumor/Tr-no_217.jpg,notumor,perceptual_phash_ncc,4,0.991266131401062,0.940070390701294,False
data/Training/notumor/Tr-no_1170.jpg,notumor,data/Testing/notumor/Te-no_322.jpg,notumor,perceptual_phash_ncc,4,0.9904255270957947,0.933903694152832,False
data/Training/notumor/Tr-no_1173.jpg,notumor,data/Training/notumor/Tr-no_316.jpg,notumor,perceptual_phash_ncc,2,0.997469425201416,0.9489783048629761,False
data/Training/notumor/Tr-no_1174.jpg,notumor,data/Testing/notumor/Te-no_186.jpg,notumor,perceptual_phash_ncc,4,0.9723930358886719,0.8927577137947083,False
data/Training/notumor/Tr-no_1175.jpg,notumor,data/Training/notumor/Tr-no_893.jpg,notumor,perceptual_phash_ncc,4,0.993649423122406,0.8863243460655212,False
data/Training/notumor/Tr-no_1176.jpg,notumor,data/Training/notumor/Tr-no_216.jpg,notumor,perceptual_phash_ncc,0,0.9949094653129578,0.9281665682792664,False
data/Training/notumor/Tr-no_1176.jpg,notumor,data/Training/notumor/Tr-no_1228.jpg,notumor,perceptual_phash_ncc,2,0.9988951086997986,0.9646239876747131,False
data/Training/notumor/Tr-no_1178.jpg,notumor,data/Training/notumor/Tr-no_1265.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1178.jpg,notumor,data/Training/notumor/Tr-no_308.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1178.jpg,notumor,data/Training/notumor/Tr-no_494.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1179.jpg,notumor,data/Training/notumor/Tr-no_1320.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_118.jpg,notumor,data/Training/notumor/Tr-no_1300.jpg,notumor,perceptual_phash_ncc,2,0.9960767030715942,0.9406988620758057,False
data/Training/notumor/Tr-no_118.jpg,notumor,data/Training/notumor/Tr-no_1303.jpg,notumor,perceptual_phash_ncc,2,0.9935439825057983,0.9093016982078552,False
data/Training/notumor/Tr-no_118.jpg,notumor,data/Training/notumor/Tr-no_142.jpg,notumor,perceptual_phash_ncc,2,0.9947972893714905,0.9164685606956482,False
data/Training/notumor/Tr-no_1180.jpg,notumor,data/Training/notumor/Tr-no_677.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1183.jpg,notumor,data/Training/notumor/Tr-no_371.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1183.jpg,notumor,data/Training/notumor/Tr-no_5.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1183.jpg,notumor,data/Training/notumor/Tr-no_693.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1183.jpg,notumor,data/Training/notumor/Tr-no_224.jpg,notumor,perceptual_phash_ncc,2,0.9948477149009705,0.9551683664321899,False
data/Training/notumor/Tr-no_1183.jpg,notumor,data/Training/notumor/Tr-no_232.jpg,notumor,perceptual_phash_ncc,2,0.9948477149009705,0.9551683664321899,False
data/Training/notumor/Tr-no_1183.jpg,notumor,data/Training/notumor/Tr-no_29.jpg,notumor,perceptual_phash_ncc,2,0.9948477149009705,0.9551683664321899,False
data/Training/notumor/Tr-no_1183.jpg,notumor,data/Training/notumor/Tr-no_1257.jpg,notumor,perceptual_phash_ncc,4,0.9929202198982239,0.9431467652320862,False
data/Training/notumor/Tr-no_1183.jpg,notumor,data/Training/notumor/Tr-no_249.jpg,notumor,perceptual_phash_ncc,4,0.9899572730064392,0.9249656200408936,False
data/Training/notumor/Tr-no_1183.jpg,notumor,data/Training/notumor/Tr-no_82.jpg,notumor,perceptual_phash_ncc,4,0.9950129985809326,0.9558565616607666,False
data/Training/notumor/Tr-no_1184.jpg,notumor,data/Training/notumor/Tr-no_741.jpg,notumor,perceptual_phash_ncc,4,0.9985317587852478,0.9859416484832764,False
data/Training/notumor/Tr-no_1184.jpg,notumor,data/Training/notumor/Tr-no_976.jpg,notumor,perceptual_phash_ncc,4,0.9985782504081726,0.9842445850372314,False
data/Training/notumor/Tr-no_1185.jpg,notumor,data/Testing/notumor/Te-no_291.jpg,notumor,perceptual_phash_ncc,0,0.9957881569862366,0.9341925978660583,False
data/Training/notumor/Tr-no_1187.jpg,notumor,data/Training/notumor/Tr-no_420.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_119.jpg,notumor,data/Training/notumor/Tr-no_88.jpg,notumor,perceptual_phash_ncc,2,0.9980690479278564,0.9650116562843323,False
data/Training/notumor/Tr-no_119.jpg,notumor,data/Testing/notumor/Te-no_253.jpg,notumor,perceptual_phash_ncc,2,0.997961163520813,0.9637248516082764,False
data/Training/notumor/Tr-no_1190.jpg,notumor,data/Training/notumor/Tr-no_44.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1190.jpg,notumor,data/Training/notumor/Tr-no_847.jpg,notumor,perceptual_phash_ncc,2,0.9988504648208618,0.9836633205413818,False
data/Training/notumor/Tr-no_1190.jpg,notumor,data/Training/notumor/Tr-no_243.jpg,notumor,perceptual_phash_ncc,4,0.9972248673439026,0.9642947912216187,False
data/Training/notumor/Tr-no_1190.jpg,notumor,data/Training/notumor/Tr-no_718.jpg,notumor,perceptual_phash_ncc,4,0.9988631010055542,0.9844913482666016,False
data/Training/notumor/Tr-no_1192.jpg,notumor,data/Training/notumor/Tr-no_902.jpg,notumor,perceptual_phash_ncc,2,0.9957090616226196,0.9099064469337463,False
data/Training/notumor/Tr-no_1193.jpg,notumor,data/Training/notumor/Tr-no_546.jpg,notumor,perceptual_phash_ncc,4,0.9872848391532898,0.9306791424751282,False
data/Training/notumor/Tr-no_1194.jpg,notumor,data/Training/notumor/Tr-no_1253.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1195.jpg,notumor,data/Training/notumor/Tr-no_1232.jpg,notumor,perceptual_phash_ncc,0,0.9988649487495422,0.9803754687309265,False
data/Training/notumor/Tr-no_1195.jpg,notumor,data/Training/notumor/Tr-no_145.jpg,notumor,perceptual_phash_ncc,0,0.9985688924789429,0.9744526147842407,False
data/Training/notumor/Tr-no_1195.jpg,notumor,data/Testing/notumor/Te-no_131.jpg,notumor,perceptual_phash_ncc,0,0.998356282711029,0.971077561378479,False
data/Training/notumor/Tr-no_1195.jpg,notumor,data/Training/notumor/Tr-no_892.jpg,notumor,perceptual_phash_ncc,2,0.9858869910240173,0.8449517488479614,False
data/Training/notumor/Tr-no_1195.jpg,notumor,data/Testing/notumor/Te-no_129.jpg,notumor,perceptual_phash_ncc,2,0.9904428720474243,0.8791939616203308,False
data/Training/notumor/Tr-no_1195.jpg,notumor,data/Testing/notumor/Te-no_147.jpg,notumor,perceptual_phash_ncc,2,0.9870741963386536,0.8543322682380676,False
data/Training/notumor/Tr-no_1195.jpg,notumor,data/Testing/notumor/Te-no_395.jpg,notumor,perceptual_phash_ncc,2,0.9889523386955261,0.8671904802322388,False
data/Training/notumor/Tr-no_1196.jpg,notumor,data/Testing/notumor/Te-no_378.jpg,notumor,perceptual_phash_ncc,2,0.9986979961395264,0.9664188623428345,False
data/Training/notumor/Tr-no_1196.jpg,notumor,data/Testing/notumor/Te-no_98.jpg,notumor,perceptual_phash_ncc,2,0.9995102882385254,0.9855290055274963,False
data/Training/notumor/Tr-no_1198.jpg,notumor,data/Training/notumor/Tr-no_623.jpg,notumor,perceptual_phash_ncc,2,0.9999607801437378,0.9993727803230286,False
data/Training/notumor/Tr-no_1198.jpg,notumor,data/Training/notumor/Tr-no_526.jpg,notumor,perceptual_phash_ncc,4,0.9979983568191528,0.9842477440834045,False
data/Training/notumor/Tr-no_1200.jpg,notumor,data/Training/notumor/Tr-no_1339.jpg,notumor,perceptual_phash_ncc,0,0.9999024868011475,0.9966849088668823,False
data/Training/notumor/Tr-no_1200.jpg,notumor,data/Training/notumor/Tr-no_858.jpg,notumor,perceptual_phash_ncc,0,0.999720573425293,0.9931597113609314,False
data/Training/notumor/Tr-no_1200.jpg,notumor,data/Training/notumor/Tr-no_985.jpg,notumor,perceptual_phash_ncc,0,0.9995121359825134,0.9899831414222717,False
data/Training/notumor/Tr-no_1200.jpg,notumor,data/Training/notumor/Tr-no_1376.jpg,notumor,perceptual_phash_ncc,4,0.9686461687088013,0.8577594757080078,False
data/Training/notumor/Tr-no_1202.jpg,notumor,data/Training/notumor/Tr-no_1370.jpg,notumor,perceptual_phash_ncc,2,0.9984973073005676,0.9769500494003296,False
data/Training/notumor/Tr-no_1202.jpg,notumor,data/Training/notumor/Tr-no_583.jpg,notumor,perceptual_phash_ncc,2,0.9964672327041626,0.9517126679420471,False
data/Training/notumor/Tr-no_1203.jpg,notumor,data/Training/notumor/Tr-no_154.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1203.jpg,notumor,data/Training/notumor/Tr-no_347.jpg,notumor,perceptual_phash_ncc,0,0.9999316930770874,0.9990456104278564,False
data/Training/notumor/Tr-no_1203.jpg,notumor,data/Training/notumor/Tr-no_725.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1203.jpg,notumor,data/Training/notumor/Tr-no_365.jpg,notumor,perceptual_phash_ncc,2,0.9969713687896729,0.9619464874267578,False
data/Training/notumor/Tr-no_1203.jpg,notumor,data/Training/notumor/Tr-no_386.jpg,notumor,perceptual_phash_ncc,2,0.9989461302757263,0.9868254661560059,False
data/Training/notumor/Tr-no_1203.jpg,notumor,data/Testing/notumor/Te-no_134.jpg,notumor,perceptual_phash_ncc,2,0.9988698363304138,0.9857679605484009,False
data/Training/notumor/Tr-no_1203.jpg,notumor,data/Testing/notumor/Te-no_58.jpg,notumor,perceptual_phash_ncc,2,0.9975616335868835,0.9700404405593872,False
data/Training/notumor/Tr-no_1204.jpg,notumor,data/Testing/notumor/Te-no_148.jpg,notumor,perceptual_phash_ncc,2,0.9979259371757507,0.9636052250862122,False
data/Training/notumor/Tr-no_1205.jpg,notumor,data/Training/notumor/Tr-no_639.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_1206.jpg,notumor,data/Training/notumor/Tr-no_1217.jpg,notumor,perceptual_phash_ncc,2,0.9957558512687683,0.94511878490448,False
data/Training/notumor/Tr-no_1206.jpg,notumor,data/Training/notumor/Tr-no_375.jpg,notumor,perceptual_phash_ncc,2,0.9953895807266235,0.9402101039886475,False
data/Training/notumor/Tr-no_1206.jpg,notumor,data/Training/notumor/Tr-no_1234.jpg,notumor,perceptual_phash_ncc,4,0.9953494071960449,0.9402655363082886,False
data/Training/notumor/Tr-no_1206.jpg,notumor,data/Training/notumor/Tr-no_430.jpg,notumor,perceptual_phash_ncc,4,0.9953494071960449,0.9402655363082886,False
data/Training/notumor/Tr-no_1208.jpg,notumor,data/Training/notumor/Tr-no_410.jpg,notumor,exact_decoded_rgb,0,1.0,1.0,False
data/Training/notumor/Tr-no_121.jpg,notumor,data/Training/notumor/Tr-no_865.jpg,notumor,perceptual_phash_ncc,0,0.9973681569099426,0.9722006320953369,False
data/Training/notumor/Tr-no_1212.jpg,notumor,data/Training/notumor/Tr-no_303.jpg,notumor,perceptual_phash_ncc,2,0.9993659257888794,0.9869211912155151,False
data/Training/notumor/Tr-no_1214.jpg,notumor,data/Training/notumor/Tr-no_640.jpg,notumor,perceptual_phash_ncc,0,0.9986772537231445,0.9816728830337524,False
data/Training/notumor/Tr-no_1216.jpg,notumor,data/Training/notumor/Tr-no_634.jpg,notumor,perceptual_phash_ncc,2,0.9978265762329102,0.9773421287536621,False
